16.22053,22.40053,19.359282,54,93,73.291664,1020.7,1022.8,1021.6416,0,0,561.16974,4.32,16.919998,11.97,2.4123545,11.402418,7.563149
12.680529,25.660528,19.65011,49,90,66.916664,1019.3,1022.9,1021.30414,0,0,952.4333,1.8,24.84,9.855,0.753493,9.8568,4.424699
15.770529,28.360529,22.215944,44,75,60.041668,1018.2,1020.9,1019.6125,0,0,843.1832,1.08,25.199999,12.029998,0.5956885,11.038736,6.3287625
19.64053,31.090528,25.273857,50,83,62.75,1016.8,1020.1,1018.43756,0,0,669.9134,1.8,12.599999,6.225,0.9605189,7.7256002,4.706173
22.430529,31.440529,26.58761,50,74,59.125,1016.3,1019.9,1018.22925,0,0,611.4973,0.35999998,33.48,8.925,0.5956885,12.540622,4.26488
21.160528,29.07053,25.625946,53,81,66.375,1015.8,1018.4,1017.23334,0,0,839.854,2.8799999,22.319998,10.3949995,1.8837326,9.073257,5.7845993
19.920528,31.90053,25.032196,45,90,70.291664,1010.1,1016.4,1013.5876,0.1,0,658.60706,1.8,44.639996,10.575,1.332,23.61362,7.1116753
17.420528,27.30053,22.735947,59,97,78.541664,1009.3,1014.3,1012.49176,0.6,0,619.96954,2.52,8.64,5.0399995,0.5328,5.956885,3.1817958
19.860529,32.000526,25.737198,46,85,64.916664,1004.3,1011.1,1008.12933,0,0,896.2082,2.8799999,47.16,13.919999,1.332,15.899417,7.632555
18.38053,24.12053,21.657614,57,88,68.208336,1009,1017.2,1014.71674,0,0,552.01245,1.8,38.16,16.949999,1.5533656,13.226431,7.214632
16.740528,28.80053,23.337614,42,91,64.333336,1014.5,1017.2,1015.8084,0,0,913.43365,0.35999998,8.28,4.9349995,0.5956885,5.9865956,3.3658257
18.64053,24.690529,21.30428,59,79,67.416664,1015.7,1022.6,1019.37915,0.2,0,202.91135,3.6,29.16,15.629998,1.332,17.975586,8.582757
14.220529,24.610529,19.537195,49,84,66.666664,1021.5,1027.3,1024.0708,0,0,837.2144,1.8,26.28,11.52,0.2664,12.509458,5.6690545
13.020529,25.780529,19.309694,46,96,70.291664,1017.8,1022.7,1020.38745,0,0,681.95,0.71999997,24.48,12.585,1.9394212,13.852799,7.3594985
13.610529,27.45053,21.292198,50,87,68.75,1009.6,1018.7,1014.00836,0,0,930.55,2.52,19.08,7.9049993,1.1302395,11.204646,5.1118655
18.830528,29.88053,24.734276,46,86,63.333332,1008.2,1010.2,1009.28754,0.3,0,804.66077,0.35999998,8.64,4.815,0.84243083,6.2419515,3.3530777
16.260529,24.79053,21.10386,67,94,81.625,1010.3,1017.1,1013.1834,3,0,159.1833,0.35999998,28.08,11.099999,0.5328,14.999053,6.598697
14.180529,17.46053,16.096365,80,96,88.25,1016.9,1021.5,1018.3958,13,0,0,6.12,46.8,21.299997,3.118132,19.853504,9.511658
13.030529,20.57053,16.42303,54,91,74.291664,1018.8,1022.1,1020.99585,0.6,0,451.27655,11.159999,31.319998,21.9,5.7384315,17.151278,10.547086
12.610529,21.13053,17.23303,45,81,62.625,1015.2,1020.1,1017.73315,0,0,537.17664,2.52,18.72,9.974999,2.1477854,12.622413,6.39415
13.990529,18.73053,16.41428,69,95,81.333336,1012.8,1016,1014.7043,5.1,0,148.08511,2.52,31.319998,11.91,0.84243083,11.651765,5.850199
13.570529,22.000528,17.708862,52,94,73.083336,1013.8,1019.6,1017.5916,6.3999996,0,691.61237,5.3999996,36.36,14.3550005,1.3583788,14.241816,6.8542175
14.730529,21.490528,17.955946,64,88,76.083336,1015.9,1020.2,1017.94586,3.9000003,0,198.84042,2.16,33.48,15.569999,1.0656,14.159352,6.9806576
13.8005295,18.63053,16.285946,71,98,82.541664,1011.7,1015.9,1013.42487,3.7999997,0,194.68086,3.2399998,32.760002,19.095,2.6772869,17.848799,9.88174
12.710529,20.30053,16.467196,55,91,74.291664,1014.6,1017.1,1015.85425,0.5,0,665.3535,1.8,20.519999,8.7,1.332,7.36826,4.138066
12.450529,24.14053,18.542196,46,84,64,1015.6,1018.3,1016.9583,0,0,904.26666,2.52,15.84,7.4550004,1.191377,11.102841,5.4453235
16.40053,28.48053,21.774279,47,85,63.666668,1013.5,1017,1015.55005,1,0,641.8124,2.52,28.44,10.935,0.3767465,12.326578,6.3483005
17.31053,20.190529,18.547197,83,96,90.25,1015.2,1016.6,1016.0251,13.800001,0,0,1.4399999,32.760002,8.654999,1.0983953,11.188799,4.1883206
13.130529,19.90053,17.415113,64,91,77.583336,1015.4,1016.6,1016.0874,0.4,0,463.60068,4.68,32.399998,17.009996,2.4560864,12.225409,8.0802965
13.650529,22.96053,18.180529,51,82,68.833336,1009.1,1016.4,1012.5083,0.2,0,370.4064,1.08,21.599998,10.56,1.5533656,12.798296,5.6841807
14.900529,17.170528,16.202614,67,95,81.958336,1006.9,1014.5,1009.89166,12.5,0,14.042552,9,37.44,24.284998,5.328,16.512503,10.618826
11.160529,19.990528,16.30553,52,86,66.958336,1014.6,1019.1,1017.2375,0,0,868.8511,5.04,22.319998,10.2300005,3.1968002,8.29698,5.6916027
12.540529,22.920528,17.937613,52,84,66.583336,1017.5,1020.2,1018.9375,0,0,883.8429,0.71999997,8.64,4.3350005,0,5.0052013,2.3555968
16.770529,21.590528,18.997612,65,89,73.625,1016.9,1019,1017.6958,0.5,0,521.4858,1.8,27,10.799999,0.3767465,14.420093,6.3792443
14.710529,24.65053,19.73303,49,95,71.333336,1014.7,1019,1017.16254,0,0,866.71735,1.4399999,8.64,4.424999,0.5328,5.3545737,2.9929068
16.600529,25.65053,21.208445,48,88,67.583336,1014.7,1017,1015.9207,0,0,446.33014,1.4399999,7.92,4.6199994,0.5328,4.552245,3.0067728
18.190529,24.23053,21.294695,57,83,67.5,1014.1,1016.6,1015.60846,0,0,409.78723,4.32,23.759998,11.625001,1.332,11.239428,5.5222383
